0,0,0,0,0.0
1,0,0,0,0.0
2,0,0,0,0.0
3,0,0,0,0.0
4,0,0,0,0.0
5,0,0,0,0.0
6,0,0,0,0.0
7,0,0,0,0.0
8,0,0,0,0.0
9,411647009.0292025,41.98306023283521,3901032.400000036,67.41842672597735
10,411647009.0292025,41.98306023283521,3820705.200000041,66.0301958957739
11,411647009.0292025,41.98306023283521,1656754.598574239,28.632366269734728
12,212918504.63189116,41.38106668137604,2947183.577745319,25.96702985305712
13,212918504.63189116,41.38106668137604,2813311.7111492055,24.787512301915907
14,212918504.63189116,41.38106668137604,1422636.64333952,12.534559593302202
15,209594200.82208288,57.82234274609912,2876397.644106125,34.85971805508665
16,209594200.82208288,57.82234274609912,2364316.0102060004,28.653684123886624
17,209594200.82208288,57.82234274609912,1942873.3860162469,23.54612499145792
18,0,0,0,0.0
19,0,0,0,0.0
20,0,0,0,0.0
21,0,0,0,0.0
22,0,0,0,0.0
23,0,0,0,0.0
24,681959660.7694368,54.6234283317145,5500116.000000021,204.88468171643896
25,681959660.7694368,54.6234283317145,5494731.200000014,204.6840926681156
26,681959660.7694368,54.6234283317145,3758407.2000000435,140.00433135097123
27,292766996.0020284,40.92453815747427,4093537.2,49.04611871117804
28,292766996.0020284,40.92453815747427,3887763.5999999987,46.58067234532443
29,292766996.0020284,40.92453815747427,3218991.999999999,38.567882994279955
30,182146896.8204379,41.45820302873698,3133668.087848959,23.663841385276953
31,182146896.8204379,41.45820302873698,3135515.287848959,23.677790484728927
32,182146896.8204379,41.45820302873698,3013470.0878489693,22.75616822810487
33,207612725.98045918,57.93700077043048,2714279.2440939965,32.64859569307204
34,207612725.98045918,57.93700077043048,2714279.2440939965,32.64859569307204
35,207612725.98045918,57.93700077043048,3176803.6410724795,38.21205128371925
36,0,0,0,0.0
37,0,0,0,0.0
38,0,0,0,0.0
39,1536292928.7120237,102.66910855013374,9954412.000000138,1570.1076673442028
40,1536292928.7120237,102.66910855013374,9830028.000000134,1550.488600733845
41,1536292928.7120237,102.66910855013374,7034862.800000117,1109.6076815983245
42,571954939.2862188,52.79069089573818,9781370.000000011,295.33767249021855
43,571954939.2862188,52.79069089573818,9517220.40000002,287.36196683209306
44,571954939.2862188,52.79069089573818,10082328.79999999,304.424791319937
45,276729559.0436508,41.119365193683734,8448513.999999877,96.13516598432933
46,276729559.0436508,41.119365193683734,8357159.599999878,95.09564940101079
47,276729559.0436508,41.119365193683734,9366049.199999856,106.57574745800198
48,210120402.06611001,44.37524919334527,8240450.800000112,76.83515979152396
49,210120402.06611001,44.37524919334527,8240450.800000112,76.83515979152396
50,210120402.06611001,44.37524919334527,9418232.799999878,87.81697017616477
51,305436180.8845277,69.08625610860385,7258282.5287986705,153.16022937917117
52,305436180.8845277,69.08625610860385,7258282.5287986705,153.16022937917117
53,305436180.8845277,69.08625610860385,7455380.528798812,157.31928143734365
54,5077867695.257785,328.48780371624173,19651462.79999968,32778.98594932043
55,5077867695.257785,328.48780371624173,19595341.9999997,32685.375466814057
56,5077867695.257785,328.48780371624173,14042962.799999932,23423.909201712697
57,1444304867.3186977,100.85412034003758,19060067.999999728,2776.3675920013025
58,1444304867.3186977,100.85412034003758,18576625.59999973,2705.9473914039413
59,1444304867.3186977,100.85412034003758,19750917.600000367,2876.9995750765393
60,587218929.6591547,54.093760960247046,30144023.59999997,957.5213047999832
61,587218929.6591547,54.093760960247046,29935153.199999977,950.8865615223111
62,587218929.6591547,54.093760960247046,33867470.39999941,1075.7961471235803
63,353957863.3448473,44.76736104635472,18495959.19999977,293.0825205309247
64,353957863.3448473,44.76736104635472,18495959.19999977,293.0825205309247
65,353957863.3448473,44.76736104635472,20374424.400000118,322.84822825078913
66,401210578.02647954,50.8227835185358,12691148.399999809,258.78061730086324
67,401210578.02647954,50.8227835185358,12691148.399999809,258.78061730086324
68,401210578.02647954,50.8227835185358,13205487.20000009,269.2683137622694
69,810845249.767968,58.00469004951923,8207174.128798677,386.0066041669795
70,810845249.767968,58.00469004951923,8207174.128798677,386.0066041669795
71,810845249.767968,58.00469004951923,8273068.528798838,389.10580410821507
72,5023697732.387202,327.33549280470857,41491368.06030286,68229.84011664432
73,5023697732.387202,327.33549280470857,39938024.86030291,65675.46885493424
74,5023697732.387202,327.33549280470857,39005794.060303286,64142.47629746199
75,1546845962.2133412,104.03302306861153,60009349.99999918,9656.888330858234
76,1546845962.2133412,104.03302306861153,59587589.99999919,9589.017420368073
77,1546845962.2133412,104.03302306861153,67490160.00000116,10860.723179834065
78,791153217.167218,59.42635654840444,36756485.29256509,1728.11913723686
79,791153217.167218,59.42635654840444,36756485.29256509,1728.11913723686
80,791153217.167218,59.42635654840444,40536672.092564516,1905.845954679075
81,752762907.4075918,52.56750586914764,22278171.594296724,881.5665997641116
82,752762907.4075918,52.56750586914764,22278171.594296724,881.5665997641116
83,752762907.4075918,52.56750586914764,23610097.594296977,934.2720684327447
84,1279831965.5777497,41.517434123589055,13016011.021962058,691.6101622466065
85,1279831965.5777497,41.517434123589055,13016011.021962058,691.6101622466065
86,1279831965.5777497,41.517434123589055,13083287.821962362,695.1849378429957
87,3238380275.2811065,58.00469004951923,8207174.128798677,1541.6457991463835
88,3238380275.2811065,58.00469004951923,8207174.128798677,1541.6457991463835
89,3238380275.2811065,58.00469004951923,8273068.528798838,1554.0234852236242
90,5380079116.904968,335.2684376051891,127178620.05893159,229401.0710363183
91,5380079116.904968,335.2684376051891,126877202.8589316,228857.38351653918
92,5380079116.904968,335.2684376051891,135912560.46030083,245155.09700006177
93,2101749370.3863845,114.16271364184675,77960407.71298432,18705.930269199718
94,2101749370.3863845,114.16271364184675,77960407.71298432,18705.930269199718
95,2101749370.3863845,114.16271364184675,82274539.26032323,19741.069082144062
96,1689488015.5709844,69.40712802825178,46754995.11007338,5482.608128350007
97,1689488015.5709844,69.40712802825178,46754995.11007338,5482.608128350007
98,1689488015.5709844,69.40712802825178,47769851.828015365,5601.61277540002
99,2404604093.839173,40.61129000688255,23905862.211799614,2334.5048424047827
100,2404604093.839173,40.61129000688255,23905862.211799614,2334.5048424047827
101,2404604093.839173,40.61129000688255,23934431.81179973,2337.294780243248
102,5113936487.003936,41.517434123589055,13016011.021962058,2763.527196243302
103,5113936487.003936,41.517434123589055,13016011.021962058,2763.527196243302
104,5113936487.003936,41.517434123589055,13083287.821962362,2777.8112396544016
105,12948520377.33344,58.00469004951923,8207174.128798677,6164.202579063896
106,12948520377.33344,58.00469004951923,8207174.128798677,6164.202579063896
107,12948520377.33344,58.00469004951923,8273068.528798838,6213.694209685156
108,0,0,0,0.0
109,0,0,0,0.0
110,0,0,0,0.0
111,0,0,0,0.0
112,0,0,0,0.0
113,0,0,0,0.0
114,0,0,0,0.0
115,0,0,0,0.0
116,0,0,0,0.0
117,404361877.9188024,60.501457372418464,3902563.5351808164,95.4741989503942
118,404361877.9188024,60.501457372418464,3822143.1351808216,93.50675544817993
119,404361877.9188024,60.501457372418464,3359791.746677738,82.1955678011378
120,189171267.8702911,34.92357813736403,2949251.60239906,19.484341469839844
121,189171267.8702911,34.92357813736403,2815742.6593872164,18.6023096239288
122,189171267.8702911,34.92357813736403,2488901.406123786,16.443020609782018
123,153050474.2300828,30.284433395314796,3016990.1397877564,13.983890773460754
124,153050474.2300828,30.284433395314796,2832220.7157608694,13.127475828714196
125,153050474.2300828,30.284433395314796,2596162.4111963934,12.033334517589399
126,0,0,0,0.0
127,0,0,0,0.0
128,0,0,0,0.0
129,0,0,0,0.0
130,0,0,0,0.0
131,0,0,0,0.0
132,697360949.4222368,120.74665851912012,6998139.816702614,589.2713960885901
133,697360949.4222368,120.74665851912012,6992755.016702606,588.8179743655646
134,697360949.4222368,120.74665851912012,6676263.795934605,562.1681462117144
135,285413352.6868284,59.44293529705752,5021805.290461474,85.1989816429033
136,285413352.6868284,59.44293529705752,4816504.127050765,81.71588163384494
137,285413352.6868284,59.44293529705752,4610531.981229328,78.22139786639936
138,157680046.8236379,35.00071448472497,3890773.1401026,21.47284351634674
139,157680046.8236379,35.00071448472497,3892620.3401026004,21.483038054839508
140,157680046.8236379,35.00071448472497,3877547.7492565094,21.39985371769887
141,147299417.6156592,30.399091419646158,3850994.8365319185,17.243863226960016
142,147299417.6156592,30.399091419646158,3850994.8365319185,17.243863226960016
143,147299417.6156592,30.399091419646158,3909033.5949888807,17.503747349161472
144,0,0,0,0.0
145,0,0,0,0.0
146,0,0,0,0.0
147,1595276646.6000245,264.70291431189065,10066270.470637958,4250.728096621794
148,1595276646.6000245,264.70291431189065,9941886.470637955,4198.203920452235
149,1595276646.6000245,264.70291431189065,8951264.0603922,3779.889458839327
150,587536209.6094191,118.91392108314376,13076196.61685825,913.5846187174949
151,587536209.6094191,118.91392108314376,12812047.01685826,895.1294808305922
152,587536209.6094191,118.91392108314376,12496246.616858227,873.0656960406858
153,268964842.499651,59.91679137415952,10701289.316032594,172.4567387847515
154,268964842.499651,59.91679137415952,10609934.916032597,170.98451600557354
155,268964842.499651,59.91679137415952,10668330.11603257,171.92558445585746
